company_name,job_category,location,status,created_at,title,content_pros,content_cons,content_hope,star,star1,star2,star3,star4,star5,company_id
(주)티몬,영업/제휴,서울,현직원,2019. 06,엠디는 죽도롭 힘들고 비합리적이예요 모든게.19년 기준입니다.,젊은 분위기와 역과 가까운 위치.업무강도는 부서별 차이가 크다.,엠디는 죽도롭 힘들고 비합리적이예요 모든게.19년 기준입니다.직무별 업무강도 차이가 크지만 언제 타겟이 되어탈출 고민을 하게될지 어느 부서도 모릅니다.거래처들이 돌아서게 하는 방법을 매일 시전.홍보하는 기업문화와 보상체계는 신입노예 유입을 위한 사탕발림일뿐이라 느끼게 됩니다.매일 들어요. 티몬은 얼마나 나가길래 공고가 내려가질 않느냐고.창피하겠다고.,사람을 갈아서 만드는 매출은 의미가 없지만심지어 효율이 나지도 않습니다.물건도 안팔리고 고객도 정신없어해요.협박하지 마시고 이끌어주세요. 그래야 따릅니다.실적이든 변화든 증명이 필요하다면 이해시켜주시고 함께해 나은 결과를 내주셨으면 합니다.,1점,3점,3점,2점,3점,1점,1
(주)티몬,기획/경영,서울,현직원,2019. 06,"모두 아시겠지만 더 이상 근속하기에는 어려움이 따름. 부서별 다르겠지만 개발 기획 쪽은 워라벨은 좋으나, 영업 우선순위로 업무를 쳐내야함.","부서마다 다르나, 워라벨 보장, 수평 조직문화. 그 이상은 없는 듯함",더 이상 신규 서비스나 사업 영역에 대한 확장은 없어 보임,신규 사업에 대해서도 적극적으로 추진해 봤으면 좋겠음.,2점,2점,2점,4점,3점,2점,1
(주)티몬,영업/제휴,서울,전직원,2019. 06,"잦은변화로 적응하기 힘든 회사, 미래가 보이지 않는 회사","자유롭고, 젊은회사, 복장이나 휴가가 자유로운 장점이 있다. 복지는 좋은편이다.","말도안되는걸 요구하고, 회사가 불안정하다. 
잦은 대표의 변경, 운영기조변경으로 적응하기 힘들며,
개인주의로 인해 안맞는 성향이 있을수 있다",각 부서 특징에 맞게 운영하셨으면 .,2점,2점,2점,3점,3점,2점,1
(주)티몬,금융/재무,서울,현직원,2019. 06,자유로운 조직문화 속에서 젊은 꼰대와 줄타기가 난무하는 곳. 휴가는 완전 자유로움.,"연차 사용시 절대 눈치보지 않음. 겉으로는 존중하는 문화. 동호회, 스포테라, 슈퍼패쓰 같은 복지 좋음.",수기작업이 많고 시스템이 구림. 젊은 꼰대가 많고 줄 잘서면 기회가 옴. 인사평가 왜하는지 모르겠음. 혼자 알아서 잘해야함.,직원을 점점 무시하는데 인정해줬음 좋겠음. 멘토링제도 의미있게 했음 좋겠음. 왜해 그게 무슨 멘토임?,2점,2점,3점,4점,3점,1점,1
(주)티몬,영업/제휴,서울,전직원,2019. 06,"조직마다 케바케지만 수평적 구조, 나름 괜찮은 기업문화","팀마다 다르지만 젊은 회사라 팀원들끼리 으쌰으쌰하는 분위기, 기업문화가 이벤트처럼 종종 있음",하루건너 한사람 나가고 또 다른사람 들어와서 그런지 인수인계가 제대로 되지않음,새로운 시도도 좋지만 기존에 남아있는 것들을 안정화 시켜주었으면 좋겠다,4점,3점,3점,3점,4점,3점,1
(주)티몬,영업/제휴,서울,현직원,2019. 06,대한민국 이커머스 시장의 중심에서 일할수 있으며 인센티브가 높아 열심히 하는 직원은 나이에 상관없이 엄청난 돈을  받을수 있는곳,나이와 직급에 상관없이 열심히 잘하는 사람에겐 보상이 확실함무능력한 리더가 퇴사 했음 티몬의 미래가 밝음,업무는 항상 바쁘고 힘들긴 함 아직까지 기존 무능력한 직원들이 많이 남아있어 성장을 저해하고 있음 일은 안하고 보상만 바라는 직원들이 아직 남아 있음,무능력하고 회사에 도움이 되지 않는 직원들좀 정리해주세요~,4점,4점,4점,3점,4점,4점,1
(주)티몬,디자인,서울,현직원,2019. 06,점점 수직화 조직으로 변화되고 기존에 티몬 스타일이 사라짐오래된 사람들이 나가는건 분명 내부에 큰 문제가 있다는걸 잊지 않았으면 좋겠습니다,출퇴근 휴식 등 자유로움복장도 자유로움위치도 나쁘지 않음,점점 투자구조에 의지해서 경영이 돌아가고 점점 체계없이 돌아가고 기업 스타일이 사라짐,당장의 승산보다 멀리보고 운영했으면 합니다윗사람과 정치에 훠둘려 업무의 효율성 보다 다른쪽으로 운영되고 업무에 지장이 있는 구조 자체가 문제입니다,3점,1점,1점,1점,3점,1점,1
(주)티몬,마케팅/시장조사,서울,전직원,2019. 06,경력 쌓기 좋고 회사내부도 깔끔합니다. 확실히 젊은 분들이 많다.,수평적인 사무실 분위기가 좋았고 복장의 제한이 크게 없었다.,"과장, 차장이 많아 승진하기 힘들지만 경력 쌓기는 좋다.",경영진은 직원들의 불만을 적극적으로 해결 해줬으면 한다.,4점,4점,3점,4점,4점,4점,1
(주)티몬,개발,서울,현직원,2019. 06,개발자가 대우 받으며 일할 수 있으며 복지가 좋습니다. 다만 개발자가 아니라면 잘 모르겠습니다.,업무에 있어 수평적이며 연령대가 낮아 재미가 있습니다.,단순이 이름만 보고 지원할 회사는 아니다. 최소한의 이커머스에 관심이 없으면 얻어갈게 없다,더 많은 복지가 필요합니다. 개발 직군외에 타 직군은 매우 힘들어 하며 보상이 더 필요 합니다.,5점,5점,1점,5점,5점,3점,1
(주)티몬,마케팅/시장조사,서울,전직원,2019. 06,신입으로 입사하는거보다 경력직으로 입사하는게 더 좋은듯합니다,현재는 모르겠지만 카페테리아 수면실 귀성버스 등 복지는 나름 괜찮았었음,비효율적인 업무가 꽤 많았고 야근수당도 안주면서 야근눈치줌,직원복지는 무엇보다도 급여가 젤 우선인데 그 부분이개선됬으면 좋겠음,2점,2점,2점,2점,3점,3점,1
(주)티몬,영업/제휴,서울,현직원,2019. 06,네임벨류는 높아서 경력쌓기좋으나 너무 무너진시장가격을 요구하며 영업직업무강도강함,젊은조직으로 재미있는시도는 많이해보려하며 늘이벤트적인 날을만들고 전시한다,영업에 마지막사할이라도건듯 정말총력을다해 영업직을 돌리고있는것같다,마지막힘을다해보는것은좋으나 다행복하게살자고 일하는건데 수단과 목적이 바뀐것같습니다,3점,3점,3점,1점,3점,1점,1
(주)티몬,개발,서울,전직원,2019. 06,"창업자와 함께 성장해왔던 사람들이 경영해왔을때와 달리, 사모펀드의 입김으로 잘못된 경영진으로 바뀐 이후에 빠르게 몰락해가고 있는 회사",좋은 에너지와 의지를 가지고 있는 사람들이 큰 규모에 조직에 비해 많음,사모펀드가 대주주라 회사의 방향이 수시로 바뀌며 새로운 경영진들이 기존의 기업문화를 무시하며 오프라인 유통회사와 같은 구조로 만들어가고 있음,"같이 일하는 사람들을 인격적으로 존중해주고, 본인이 틀릴 수도 있다는 겸손함들이 있으면 좋겠다",2점,3점,2점,3점,2점,1점,1
(주)티몬,영업/제휴,서울,현직원,2019. 06,현재 돌아가는 유통 환경과 새로운 변화를 절대 인정하지 않는 과거의 영광에 빠진 사람이 한 회사를 무너트리는 중잘하는 사람 다 나가고 자기 말에 무조건 순응 하는 라인만 가득 채우고있음아무 생각없이 다닐 사람만 가야됨,장점이 많았으나 우둔한 리더로 인해서 전부 사라지고 있음,"비효율적 업무, 갑작스런 탑다운 업무로 전체 운영부서 프로세스 꼬이는거 일쑤, 파트너와 전혀 상생하지 않는 영업방식 요구, 갑작스런 구조조정, 인사이동 및 발령도 자기 입맛에 맞게그냥 사이비종교",그냥 온라인 업계에 있는거 자체가 이해가 안감 과거의 영광에만 취해서 자만감 넘치는 리더로 인해 인재까지 놓치는중,1점,1점,1점,1점,1점,1점,1
(주)티몬,디자인,서울,전직원,2019. 06,디자이너를 쫘악 뺏어먹지만 복지만 좋은회사,"복지가 진짜 좋았습니다. 제가 그당시 다닐때 건물도크고 넓고 쉴수있는공간도 만들어져있고 음료수 무료 제공에~ 석식 무료제공~ 택시비 지원등 좋은혜택들이 많았어요!
한마디로 겉으로 보이는모든것이 좋습니다~ 약간 자부심도 있구요!","디자이너들 야근은 기본이구요 진짜 디자이너들을 꽈악꽈악 쪼여서 디자인을 뽑아냅니다 진짜 성수기에는 집에 택시타고 안들어가본적이 없는것 같습니다.
왜 복지가 좋아야하는지 알려주느 ㄴ회사예요!",많이.. 발전해야 할것같습니다 사장님도 젊고 직원들도 젊은편이라 마인드는 정말 젊고 밝습니다만 내부적의로 젊은꼰대들과 여럿..문제가 많죠 ^^. 번창하시길!,3점,1점,5점,2점,5점,3점,1
(주)티몬,개발,서울,전직원,2019. 06,"크게 힘들거나 스트레스 받지 않고 일할 수 있음, 마음먹기에 따라 성장할 수도 있고.. 어쨌든 자기가 원하는 바를 실현할 수 있는 가능성이 높음","젊은 사람들이 많아 분위기가 자유로운 편이고, 회사 위치가 2호선과 가까워 출퇴근이 나쁘지 않은 편이 장점","스타트업 출신이라 초창기에 합류한 경력이 일천한 사람이 리더급에 있는 경우가 많음, 이직한다면 이점을 미리 알고 가면 좋을 듯",이제 업력이 어느정도 쌓였고 규모도 커진 만큼 단순한 일꾼으로서 직원을 대하기보다 직원이 성장할 수 있도록 교육이나 연구 등의 환경을 개선해주면 좋겠다,4점,2점,3점,4점,3점,3점,1
(주)티몬,미디어/홍보,서울,전직원,2019. 06,한국 최초의 소셜커머스 업체로 상징성을 가지고 있지만 시장에서는 두 경쟁 업체에 살짝 밀리는 느낌,젊은 분위기 직급 대신 ㅇㅇ님이라는 호칭으로 수평적인 구조 당연히 회식 강요 같은 것도 없고 팀 별로 차이가 있을 수 있지만 보통 자기 할 일만 마치면 눈치 볼 필요 없이 퇴근,다른 기업과 마찬가지로 영업이익은 매년 적자 소셜커머스라는 하지만 사실상 온라인 쇼핑몰이기 때문에 경쟁도 그만큼 치열하여 미래도 불투명함 어설프게 해외 기업 문화를 따라하고 있지만 연봉은 한국 중소기업 수준,몸집만 키우려고 하지 말고 내실을 튼튼히 하여 수익성을 늘리길,2점,2점,2점,3점,4점,2점,1
(주)티몬,기획/경영,서울,전직원,2019. 06,"젊은 기업, 그러다보니 미흡한점도 많지만 그래도 기업문화가 다른 기업 대비 좋음",연차를 윗사람 눈치 없이 쓸수 없고 본인 업무가 끝나면 칼퇴해도 뭐라 안함,젊은 기업이다보니 체계가 제대로 잡혀 있지 않음; 기업문화도 자유롭고 젊다 보니 가끔은 여기가 대학 동아리가 아닌지 하는 착각이 들때도 있음,"현시점에서 티몬이 앞으로 나아가야되는 방향성에 대해서 더 깊은 고민을 할 필요가 있어보임, 지금은 경쟁사 잡기에만 혈안이 돼서 진정 티몬이 가지고 있는 장점을 다 잃어버린 느낌이 듬",4점,3점,3점,5점,4점,3점,1
(주)티몬,기획/경영,서울,전직원,2019. 06,"계약직이긴 하지만 나중에 이력서 쓸 때는
이름값이 있어서 경력으로 괜찮습니다
다만 물류 유통 커리어 쌓는다고 생각하시고 들어가시면
실망할 가능성이 높습니다","정시퇴근이고 휴식시간은 잘 보장됩니다
하는 일 자체가 그렇게 어렵지 않습니다
단순반복 업무이고 이런 업무들이기 때문에
계약직으로 뽑았구나 생각드실 겁니다","단순업무이다보니 좀 지겨우실 수도 있고
위에도 이야기했듯이
물류 관련 커리어 쌓으려고 들어가시면 실망이 클 겁니다
아르바이트보다는 낫고
경력한줄 추가한다는 생각으로 가시는 게 좋습니다","딱히 바라는 점은 없습니다
근무하면서 정규직분들도 몇 분 못 봤기때문에
경영진에게 할말이 없네요...",4점,1점,5점,5점,5점,5점,1
(주)티몬,영업/제휴,서울,전직원,2019. 06,계약직으로 욕심없이 다니기는 나쁘지않은데 정규직으로 다니고 싶지는 않은곳,"10-7으로 비교적 여유있는 출퇴, 저렴한 사내카페, 원할때 휴식 가능하고 저녁회식 거의 전무한(부바부) 자유로운 업무환경, 저렴한 사내카페, 계약직은 거의 칼출칼퇴가능. 젊은사람들이 대부분이라 분위기 좋고 -님문화 정착돼있어서 호칭도 편함.","영업직은 빡세고 실적압박도 있음. 경영진변동에 따른 잦은 회사정책 변경으로 영업환경도 엉망.. 엠디들만 죽어남. 엠디/채용형인턴 등등 정규직으로 입사하겠다고하면 생판 얼굴모르는 남이라도 말리고싶음. 요즘도 그런지는 모르겠으나 이커머스회사임에도 오프라인홍보를 사원들에게 반강제로 시키는 시대에 역행하는 활동도 함... 계약직은 정규직보다 나이가 많아도 무시당하기도 함. 단점이라 하기 애매하지만 정규직/계약직간의 보이지 않는 벽이 있어 함께 어울려 식사를하거나 시간을보내는일이 많지 않음.
티몬말고 위메프나 쿠팡가세요!!!!!! 도찐개찐이지만 거긴 프로모션도 괜찮고 규모라도 크다!!!!!",이미 퇴사했으니까 바라는건 없지만 계약직 월급좀 어떻게 해주세요..ㅠㅠ 아무리 업체통해서 뽑고 관리하는거라고해도 최저시급도 안돼서 아무리아끼고살아도 현타왔어요,3점,2점,2점,2점,3점,2점,1
(주)티몬,기획/경영,서울,전직원,2019. 06,스타트업으로 시작하여 대형 이커머스 기업으로 성장한 기업,지속적인 성장을 이끌어낸 기업으로 다양하고 빠르게 성장한 경험이 있어 배울 점이 많이 있다. 비교적 서로 의견을 나누는 조직적인 환경이 조성되어 있어 아이디어 공유가 가능하다.,KPI가 우선시되는 편이라 업무 압박이 있을 수 있으며 비효율적인 업무 프로세스에 대해 관심을 갖고 개선하면 더 좋은 기업이 될 수 있으리라 생각된다. 경쟁사와 출혈 경쟁으로 오는 비효율적인 업무는 감소했으면 좋겠다. 그리고 미래에 대한 새로운 도전을 하던 초기 모습을 보여줬으면 좋겠다,"효율적인 비전, 전략 공유가 이루어졌으면 좋겠다. 수직적인 비전 공유가 아닌 참여형 의논의 기회가 있었으면 좋겠다.",4점,5점,4점,5점,5점,4점,1
